item_id,n_interactions,release_year
455640,1,2016
449090,4,2016
455710,1,2017
456160,4,2016
456430,8,2016
407710,4,
456590,3,
488040,3,
457440,21,
457450,2,2016
457480,8,2016
457530,7,2016
457660,3,
457770,2,
458110,2,
458290,5,
458330,6,2016
458420,9,2016
458450,19,2016
458480,22,2016
458700,9,2016
458990,1,
459130,14,
459630,4,2016
459940,7,
460160,20,
460190,1,2016
460340,2,2016
460940,14,2016
460970,5,2011
461030,2,2016
461360,2,2016
461380,3,2016
461390,4,2017
461400,3,2016
461480,3,2016
461490,3,2016
461520,6,2016
461580,7,2016
461600,7,2016
461690,15,2016
461760,8,2016
462830,2,2016
463030,2,2016
463130,2,2016
463240,21,
463290,6,
397190,2,2016
463760,2,2016
463830,6,2016
463930,4,2016
464120,3,2016
463870,1,2016
464820,6,
464960,17,2016
465050,8,
465310,3,
465540,14,
466110,3,2016
449420,5,2016
466210,4,2016
466420,26,2016
466430,6,2016
452420,11,2016
466820,9,2016
466870,6,2016
467170,2,2016
467330,3,2016
467890,2,
468060,3,
468900,10,2016
436500,13,2016
469710,4,2016
469900,3,2016
470060,3,2016
470240,1,2016
470250,2,2016
470590,9,2016
471270,2,
471570,4,2016
473540,2,
473670,7,2016
473710,2,2016
473810,2,2016
473840,2,1999
473900,2,
474620,3,2016
474910,7,2016
475050,3,
475060,4,
475080,16,2016
475520,1,
476240,20,2016
476490,13,2016
476880,15,2016
476920,5,2016
477310,8,2016
477750,9,2015
477910,4,2017
477950,3,2016
479100,17,2016
479150,4,2016
480450,3,2016
480780,2,2016
395900,7,2015
481870,6,2016
482300,19,2016
482890,9,2016
476710,1,2016
485110,2,
485360,5,2016
485390,7,2017
485500,1,2016
485560,21,2016
485620,5,2016
485660,1,2016
485730,8,2016
485830,7,2017
485860,4,2016
485880,2,
485920,1,2016
485970,5,2016
486140,1,
486300,3,2016
486470,9,2016
486630,8,2016
486850,2,2016
487380,2,2016
487530,2,2016
487620,3,
488220,4,2016
488310,9,
488720,2,
489020,4,
489470,8,2007
489730,7,2016
489900,6,2016
490390,16,2016
490490,10,
490860,1,2016
490940,16,
490980,8,2016
490990,2,2016
491030,4,2016
491170,26,2016
491290,3,2016
491390,2,2015
490300,17,2016
492430,17,2016
493000,1,2016
493380,2,
493760,18,2016
493780,6,2016
494310,1,
494380,1,
494780,1,
495060,3,
495230,7,2016
495300,3,
495540,1,
495730,1,
495780,24,2016
495960,13,2016
495310,2,
496070,1,
496160,2,
496500,18,2016
496520,6,2017
496530,1,2016
496600,2,
496610,3,2016
496650,2,2016
496950,2,
497050,16,2016
497060,1,2016
496310,6,2016
497400,14,2016
497670,3,2016
497700,5,
497720,6,2016
497960,4,
498830,11,2016
499330,11,2016
499340,5,2016
499400,4,
499420,5,2016
445140,2,
500120,1,2016
500140,1,
500580,10,2016
500930,1,
501120,15,2016
501420,1,
501690,11,
501720,16,
501800,6,
501830,14,2016
501880,1,
501900,3,2016
501920,3,2016
501940,6,2016
502150,7,2016
502880,1,
503220,2,
503480,17,2016
503820,13,2016
503830,1,2016
503960,1,2016
504240,4,2016
504670,1,2016
504840,1,
505660,12,
505670,1,
505680,2,
505760,14,2016
506470,3,2016
506670,8,2016
506590,12,2016
507390,28,
508590,15,
508670,1,2016
508680,1,
508820,8,2016
508960,2,2016
508990,3,2016
509220,8,2016
509290,7,2016
509390,1,2016
509440,2,2016
509930,5,2016
510070,5,2017
510130,1,
510250,1,2016
511340,13,2016
511670,1,2016
511830,1,
510220,1,2016
511330,5,
512020,1,2017
512450,4,2016
512550,1,2016
513340,2,2016
513360,7,2016
513770,2,2016
513880,1,2016
513810,2,2016
513960,4,2016
514520,4,2016
514650,4,2016
514890,2,2016
516950,1,
517060,1,2016
517320,13,
518100,4,2016
518140,2,2016
519030,1,
520290,4,2016
520820,1,2016
521130,1,2016
522050,2,2016
475550,13,2016
521000,1,2016
524340,6,2016
525190,1,2016
526460,4,2016
526600,1,
526790,1,2016
527510,4,2016
527520,4,2016
380670,27,
481420,21,
486780,29,
37920,6,
37930,6,
37940,6,
37950,6,
38000,9,2009
38010,9,
38020,9,
23100,27,
392190,5,
412790,7,
433600,7,
286520,10,2014
306440,17,2015
327520,16,2015
353340,4,2015
365110,2,2015
368790,12,
376120,5,2015
388730,4,2015
396230,14,2015
402590,13,2015
402591,13,
402592,13,
402593,13,
402594,13,
402595,13,
402596,13,
402597,13,
402598,13,
402599,13,
402600,13,
402601,13,
402602,13,
402603,13,
402604,13,
402605,13,
402606,13,
402607,13,
402608,13,
402609,13,
512360,13,
403440,4,2015
472770,5,2016
477010,5,2016
481950,5,
489810,5,
490430,5,
492560,5,
493920,5,2016
494000,5,2016
494020,5,2016
494790,5,2016
494970,5,2016
496380,5,2016
497380,5,
358750,30,
490160,11,
293420,6,2014
33740,35,
420950,21,2015
353280,2,2015
355860,19,
300610,19,2014
406260,4,2015
406261,4,
406262,4,
406263,4,
407890,3,
407891,3,
407892,3,
262490,49,2014
427660,4,2016
273750,14,2013
2790,9,
311040,16,2014
349840,10,2015
357690,1,2015
450650,7,2016
29680,24,
37220,15,2009
37230,12,2009
37250,14,
37260,16,2009
37270,11,2009
37280,12,2009
37290,10,2009
37300,13,2009
37320,15,2008
37330,13,2010
37340,11,2008
37350,11,
37360,12,2007
37380,11,2009
37390,12,2009
49000,15,2009
443980,11,2016
483960,7,
345620,10,
333300,18,2015
448580,6,2016
29500,34,
402430,7,2016
415150,4,2016
420440,25,2016
402040,11,2016
230780,12,
440880,9,2016
446120,18,2016
307030,5,2015
301610,21,2014
251790,4,
292500,24,2015
392680,7,
406410,7,
418520,8,
432850,6,
436940,8,
458370,6,
396640,14,2015
454550,4,2016
6330,53,
321330,6,
423740,3,2015
514970,1,2016
316720,72,2004
347620,48,2015
348950,22,2014
377670,12,
383460,15,
445420,6,2011
449830,12,2016
319990,8,
402160,15,2015
257930,16,2014
333830,6,
389190,8,2016
371010,19,2015
388320,21,2016
441830,38,2016
452970,5,2016
291370,13,2014
385560,22,2016
454410,2,2017
325120,21,2012
355030,4,
7470,4,
369550,6,2016
320000,4,
386480,8,2015
315840,41,2015
372590,2,2016
420050,2,2015
352070,9,2015
418150,2,
384690,10,2015
384700,8,2015
428220,4,2016
428750,10,2016
460650,5,2016
449530,19,2016
334140,12,2015
388720,3,2015
389220,25,2017
442700,25,
433100,11,
350910,9,2015
386650,2,2016
388360,11,2015
413030,11,2010
293140,3,
295670,4,2017
306640,4,2014
310390,2,2011
460990,3,
468740,2,
484350,9,
500470,2,
503100,2,
445310,3,2016
327560,5,2016
240360,15,1991
35510,40,
502230,5,2008
412000,12,2015
437660,9,2016
380750,24,2016
404100,1,2015
470480,3,2016
353540,3,2016
384550,30,2015
376130,6,2015
483820,1,2016
460780,1,2016
375740,1,
328550,7,2014
433270,7,2010
439770,7,2015
446310,7,2013
446330,6,2016
459310,10,2016
274480,22,2012
276750,2,2014
314760,4,2011
325630,39,2015
330720,2,2013
337680,15,2015
337760,1,2010
354600,1,2012
365890,2,
369390,3,2015
377520,5,2015
370540,3,2010
426930,7,2015
450120,4,1995
410340,33,2015
301260,1,2014
419810,7,2016
416850,1,2016
370670,3,2016
435790,9,2016
413460,1,2015
365500,5,2015
459520,2,2016
408650,17,2016
492630,3,2016
392080,5,2016
421120,21,2016
460640,12,
415000,3,2016
520090,5,2016
520180,6,
400800,16,2016
468800,13,2016
308060,2,2017
318650,15,2014
437920,4,2016
300260,2,2016
343070,2,2015
316610,9,2015
448080,16,2016
524520,1,2014
524540,2,
524560,1,
317530,6,2016
341660,4,2015
300920,1,
434000,11,2016
431180,18,2015
308080,6,
496730,5,2016
307580,22,
396310,10,2015
253670,8,2013
336530,1,2015
405700,1,2015
238130,2,
218461,4,
227980,10,
314220,7,2014
444350,3,2016
348030,13,2016
353260,1,2015
15280,4,
299010,9,
362160,3,2016
404510,3,2016
287900,2,2016
403430,7,2016
312430,7,2017
418250,5,2016
443260,5,2016
312200,10,
397310,2,2017
65260,4,
309900,3,2015
217120,2,2015
501110,2,
512080,1,
513420,2,
434880,5,2016
323700,5,2014
480690,1,
503900,1,
337350,14,2015
364230,12,2016
374140,8,
438440,1,2016
444190,3,2016
468780,6,2016
269710,3,2016
492530,10,2004
508540,9,2016
509910,8,2016
521330,4,
522660,4,2016
528580,6,
530720,2,2016
366510,4,2015
432480,5,2016
50970,1,2007
337970,6,2015
362030,2,2015
392970,2,2016
395580,1,2015
408860,1,2016
409730,8,2016
433000,3,2016
448870,4,
453390,1,2016
456980,1,2016
458470,3,2016
460890,5,2016
465170,2,2016
465720,3,2016
465860,1,2016
465890,1,2016
466050,1,2016
466100,2,2016
485690,6,2016
486170,3,2016
486810,7,2016
495110,7,2016
496030,1,2016
497580,1,2016
499100,1,2016
499110,1,2016
499120,1,2016
500870,3,2016
511140,3,2016
513260,1,2016
524600,1,2016
527900,1,2016
425410,5,2016
498580,4,2016
460750,5,2016
241680,1,2016
284260,18,2015
331210,3,2016
359940,4,
378070,5,
390680,5,2016
404750,1,2015
425900,3,2016
431450,4,2016
431610,2,2012
422110,4,2016
444670,4,2016
434980,9,2016
448380,4,2016
448910,2,2016
460560,3,2016
463980,7,2016
467760,3,2016
492660,2,
510780,2,2016
513980,4,2016
522990,3,2016
447180,1,2016
367020,15,
398980,8,2015
401310,1,2015
414190,5,2016
441450,1,2016
441451,1,
441452,1,
441453,1,
441454,1,
441455,1,
441456,1,
441457,1,
330160,13,
365190,19,2016
500190,1,2016
304810,8,2014
391510,2,2016
402450,5,2016
421910,14,
432230,2,2016
444580,3,2016
446100,2,2016
450710,2,2016
456130,4,2016
463520,2,2016
468080,5,2016
485590,9,
485700,4,
492220,2,
500570,4,2016
500590,5,2016
501500,6,1999
502090,2,2016
503680,3,2016
507080,3,2015
508950,3,
509230,5,
509570,5,2016
513580,7,2016
513990,5,2016
514010,2,2014
514220,2,2016
514240,4,
516040,4,2016
521210,2,2016
340960,4,2015
375480,8,2015
29520,1,
17180,15,2008
51000,4,
210230,2,2012
220420,6,2012
226820,11,2013
246260,8,
248270,7,2013
265490,3,
243890,3,2013
277210,1,
277250,1,
292990,5,
297270,8,2015
300620,2,2014
302290,5,2014
304910,9,2015
312420,13,2014
314500,10,2014
315930,16,2014
316620,2,2014
316630,3,2014
321070,2,
321390,6,2015
321450,3,2015
321880,5,2015
321890,5,2015
325330,1,2015
329610,5,2015
333130,2,2014
334290,13,2014
334850,9,2015
335310,1,2015
336780,2,2015
336840,5,2015
339840,9,2005
340570,4,2015
342990,9,2010
348850,2,2012
349670,5,2015
351220,1,2015
354050,2,2015
356940,1,2015
358030,4,2014
359920,13,2015
361040,7,2016
365460,2,2015
366460,6,2015
371790,2,2015
372060,2,2015
372570,1,2009
374230,2,2015
377980,5,2016
379260,3,2015
383110,2,
385860,4,2015
387580,1,2014
391030,1,2007
348710,14,2015
395560,2,2015
397020,1,2015
399600,2,2016
403130,2,
409610,4,2015
413220,4,2015
414770,3,2015
415920,3,2015
416530,4,2017
317060,10,2016
435410,3,
25870,6,
18100,9,
435480,6,2016
324740,11,2016
333350,5,2015
344240,23,2017
351100,5,2016
370020,23,2015
370160,5,2015
372350,10,2016
374150,1,2016
360990,3,2015
377880,4,
390920,2,2015
398670,2,2016
402300,4,2015
402530,9,2016
406850,4,2016
422590,2,2016
423800,9,2016
428200,5,2017
428880,11,2016
433840,4,2016
434220,1,2016
373920,6,
453300,7,2016
366400,10,
457600,11,2016
467520,2,2016
427910,3,2016
289550,1,
433930,1,
416180,1,2016
365900,23,2015
330100,10,2016
259000,2,
359840,5,2017
461680,5,2016
499620,1,
443830,4,2016
404230,1,
234820,19,2017
406650,15,2015
271760,5,2005
377690,9,
381100,8,2015
432010,14,2016
416790,2,2016
338310,13,2016
350150,18,2015
468820,9,
414950,7,2015
250360,2,2013
403780,5,2015
252210,28,
421050,21,2016
417310,3,2016
4100,5,2006
298220,5,2014
315330,9,2015
427470,28,2016
429390,3,2016
377190,2,2015
368150,3,2016
403950,13,2015
51010,7,2008
323240,7,2014
352450,1,
302970,7,2014
387280,7,2015
258030,8,2016
321290,9,2012
409870,24,2016
496250,5,
311930,8,
418020,6,
438510,6,
438520,6,
438530,6,
452040,6,
337820,15,2015
365430,3,2015
393770,2,2016
443570,5,2016
462480,2,
444650,5,2016
411750,4,2016
405670,2,2016
459470,2,2015
290000,19,2016
403880,4,2015
464380,1,2016
1920,13,
7400,6,
21920,3,
15060,15,
367260,7,2015
34860,11,
334410,3,
274390,6,
261900,1,2016
268970,6,2015
279070,1,2016
311010,5,
315530,1,
328000,2,2016
327150,7,2014
338890,3,2015
360550,12,2015
363650,4,2015
366780,4,2016
368890,6,2015
375160,2,2015
331460,5,
378630,1,2015
381800,6,2015
382390,2,2015
383710,4,2015
362860,12,2015
392030,5,2016
361680,1,2015
401200,1,2015
403270,4,
408260,3,2015
411130,1,
411590,2,2015
417110,10,2015
417900,2,2016
419580,1,2015
396930,3,2015
425040,2,2016
425600,1,2016
424010,1,2016
432180,3,2015
441060,1,2016
402150,5,2016
434130,2,2016
449250,5,2016
451140,1,2016
454630,3,2016
459540,3,2016
461650,5,2015
472870,19,2016
463460,2,2016
476410,2,2016
485350,4,2016
491040,1,2016
493720,2,2016
496630,2,2016
440520,3,2016
1210,2,
342640,2,2017
243300,13,
319980,5,
330130,2,
290870,5,2016
396120,3,2015
398400,1,
399060,3,
405320,3,
33500,3,
18430,1,2005
381260,15,2015
11920,28,2008
346470,12,2013
333390,7,2014
390310,4,2016
403660,3,2015
421890,1,2015
483950,1,2016
37900,7,
37910,7,
37960,5,2009
37970,5,
37980,5,
37990,5,
38030,1,
38040,1,
38050,8,
16200,7,2009
39600,4,
39610,3,
39620,3,
265420,8,
441920,9,
486290,1,
487770,2,
375210,5,2016
404860,2,2015
470280,1,
510930,1,
524120,2,
455490,14,2016
282370,2,
503530,2,
293400,3,
368070,2,2017
336220,2,2015
344890,5,2015
264440,4,2014
349320,3,2015
367050,2,2015
372250,3,2015
377200,3,2015
369570,2,2015
427030,9,2016
433380,1,2016
444590,4,2016
425670,6,2016
2690,3,
36300,3,2010
271970,9,
387430,3,2015
502300,2,
368800,7,2016
428440,5,2016
416140,2,2016
408000,16,2015
490090,6,2011
492470,6,2014
383270,2,2016
339580,14,2016
469600,1,2017
384920,1,2015
467960,7,2016
363430,2,2015
444880,5,2016
461410,3,
479000,1,
373410,5,2016
266190,8,2015
349150,2,2016
352580,1,2015
404400,2,2015
428930,1,2016
486840,5,
487330,4,2016
496590,4,2016
340880,1,2013
354400,10,2016
17420,1,
384090,3,2015
498190,5,2016
270830,2,
349530,9,2015
414850,1,2016
414860,1,2016
24830,1,
374050,3,2016
465130,3,2016
416070,1,2016
338600,2,
15330,1,
376520,3,2016
200530,5,
331580,1,2014
384420,2,2015
384421,2,
384422,2,
384423,2,
384424,2,
384425,2,
384426,2,
384427,2,
384428,2,
384429,2,
384430,2,
384431,2,
384432,2,
384433,2,
384434,2,
384435,2,
384436,2,
384437,2,
384438,2,
384439,2,
384440,2,
384441,2,
384442,2,
384443,2,
384444,2,
384445,2,
384446,2,
384447,2,
384448,2,
384449,2,
384450,2,
384451,2,
384452,2,
384453,2,
384454,2,
384455,2,
384456,2,
384457,2,
384458,2,
384459,2,
384460,2,
384461,2,
384462,2,
384463,2,
384464,2,
384465,2,
384100,5,2016
252850,3,2016
3150,10,
46210,12,
46220,14,
385100,2,2015
421610,4,2016
490380,1,2016
354160,9,2015
44000,2,
10080,9,
343990,1,2015
449120,1,2016
454730,1,
24150,4,
334260,2,2015
444860,3,
462990,9,2016
21950,2,
324360,7,2015
356100,3,2015
409040,5,2016
431870,2,2016
24220,1,
341750,4,2015
506660,2,
274700,14,2015
294830,5,2014
352760,2,2015
379530,1,2015
391440,2,2015
400500,1,2015
387790,2,2015
270030,4,2016
410770,1,2015
353630,2,2016
380860,4,2017
369300,7,2015
434050,2,2016
465760,8,2016
284680,3,
444000,3,2016
314180,7,2016
353190,10,2016
21070,6,
387820,2,
422940,2,2016
396680,3,2016
455340,1,2016
486720,6,2016
7900,10,
7910,8,
7450,3,
407780,3,
331510,1,2014
447000,3,2016
448160,2,2016
286240,7,2016
440720,1,2016
486510,6,2016
378790,3,2015
21990,2,
50920,5,2008
458410,2,
499230,5,2016
250070,2,2015
452060,10,2017
424100,2,
435490,1,
461500,4,
465450,2,
494830,2,
336240,2,2016
340380,2,2014
347470,4,2015
504400,4,2016
373020,9,2015
373021,9,
373022,9,
373023,9,
374700,9,
374701,9,
374702,9,
374703,9,
374704,9,
374705,9,
374706,9,
374707,9,
374708,9,
374709,9,
374710,9,
374711,9,
374712,9,
374713,9,
374714,9,
374715,9,
374716,9,
374717,9,
374718,9,
374719,9,
374720,9,
374721,9,
374722,9,
374723,9,
374724,9,
374725,9,
374726,9,
374727,9,
374728,9,
374729,9,
374730,9,
374731,9,
374732,9,
374733,9,
374734,9,
374735,9,
374736,9,
374737,9,
374738,9,
374739,9,
374740,9,
374741,9,
374742,9,
374743,9,
374744,9,
374745,9,
374746,9,
403970,3,2016
345990,2,2016
220960,3,2012
446830,6,2016
321370,5,2014
438330,1,
451990,1,2016
503560,4,
391000,1,2015
437080,1,
379670,1,
485240,1,
334280,4,2016
339460,4,2015
364250,2,2015
377870,8,2015
379520,2,2015
402340,3,2016
278510,2,2015
378770,2,2015
415740,13,2016
416380,4,2015
418620,2,2016
429220,3,2016
444710,2,2016
462100,4,2016
465060,2,2016
465070,1,2016
489580,1,2016
411690,1,
205180,1,
206180,1,
206940,1,
206950,1,
206960,1,
206970,1,
330590,1,1999
443380,6,2016
473460,2,2016
339540,2,2015
402260,8,
406720,2,2016
454950,1,2017
393430,6,
428180,2,2016
389040,2,2016
349300,3,2015
443860,2,2016
340400,2,2015
462950,4,2016
435210,1,
220680,1,
358070,5,2015
364700,1,2015
437890,2,2016
491510,3,2016
356090,2,2015
241070,11,
47850,6,
355420,2,2015
355060,3,2016
353890,4,2016
407600,3,2015
484890,1,2016
521990,2,2016
12400,4,
456610,7,
454250,6,2016
489070,1,
263640,2,2015
301500,4,2015
270430,3,2014
409000,12,2016
397200,1,2015
47570,4,2011
296550,5,2015
475990,3,
423440,5,2012
418170,1,2015
494680,2,2016
437520,2,2016
389260,2,
435800,4,2016
268930,5,2014
373990,4,2016
301930,5,2016
412970,1,2015
407690,2,2016
492270,1,2016
416240,4,2016
344340,4,2014
448060,3,
438430,5,2016
279420,2,2014
344160,1,2015
464690,1,2016
468050,1,2016
306370,2,2009
491620,2,2016
410660,2,2015
497680,2,2016
4410,1,
468070,3,2016
410370,3,2013
420100,8,2016
355310,3,2016
268130,5,2017
461040,4,2016
476700,6,
519160,2,
10040,2,
263180,3,2014
407460,3,2015
407380,3,2015
430290,1,2016
357920,1,
513790,1,
513140,1,2016
326060,2,
392370,2,2016
492280,2,2016
362380,2,2016
432720,7,2016
105200,1,
357940,5,2015
389120,1,2016
436000,3,2016
394160,3,2016
403400,3,2016
454700,2,2015
21610,9,
369190,1,2015
393750,5,
400470,3,2015
528660,2,2016
378030,4,2015
340210,4,2015
469830,2,2017
434370,2,2016
437740,1,2016
432240,3,2016
442890,2,2016
375750,3,2017
418440,3,2015
346220,5,2016
406550,4,2016
429430,1,2016
409920,3,2015
495720,1,2016
391250,8,2015
15290,3,
434030,7,
465150,1,
327490,2,2014
350550,1,2013
435360,4,2016
438130,2,2016
443330,5,2016
454170,2,2016
458380,2,2016
464490,5,
492080,2,2016
370390,4,
365320,5,2015
288220,5,2016
337930,6,2013
447170,4,2016
461700,2,2016
494460,1,2016
327980,4,2015
352740,3,2013
401290,4,2015
424310,1,2015
317320,6,2016
421740,5,2016
500750,2,2016
468160,1,2017
406670,3,2016
8010,1,
425820,2,2015
24210,3,
389900,5,2000
455990,1,2016
375870,3,2015
262510,1,2016
262630,2,2016
270070,2,2016
277700,2,2016
288100,6,2016
296030,4,2016
326520,3,2016
330500,1,2016
333100,1,2016
341570,1,2015
345480,4,2016
357030,5,2016
360840,2,2015
365200,1,2016
368080,3,2016
377100,1,2016
379420,4,
380660,5,2016
381050,1,2015
385810,1,2016
387130,1,2016
389010,1,2016
392610,4,2017
394260,1,2016
395550,1,2016
397820,1,2016
398830,1,2015
404390,1,
405550,3,2016
407940,2,2016
409460,1,2016
415980,1,2015
416120,2,2016
419500,4,2015
420570,2,2016
424590,2,
424760,1,2016
425870,2,2016
426170,4,2016
428420,1,
429350,1,2016
431830,5,2016
432980,1,2016
432990,1,2016
370140,1,
433890,1,2016
434390,1,2016
437100,2,2016
437170,1,2016
437340,2,2016
439550,1,
440770,1,2016
440800,1,2016
440810,3,2016
441640,2,2016
442260,1,2016
446590,1,
449150,1,2016
449180,1,2016
449560,2,2016
449730,2,2016
447780,4,2016
447800,2,2016
453660,1,2016
453740,1,2016
454530,2,2015
454720,1,2016
456720,2,
458170,2,2017
459040,1,2016
460230,3,
461860,1,2016
462130,2,2016
463070,1,2016
463120,1,2016
463440,1,2016
464100,1,2017
464670,1,2016
464830,4,2017
467850,4,2016
468150,2,2016
468930,2,
469980,1,2016
471220,1,2017
479020,1,2016
480900,1,2016
479040,2,2016
486350,1,2016
487160,1,2016
489050,1,2016
492340,3,2016
494990,2,
495980,1,2016
497260,1,2016
497490,3,2016
497880,1,
498300,1,2016
498470,2,2016
498940,1,2016
500790,3,2017
501190,2,2016
502210,2,2016
502240,1,
503140,4,2016
503690,1,
504260,2,2013
507050,1,2016
507270,1,2016
510280,1,2016
511320,1,2016
511610,1,2016
511630,1,2016
516650,1,2016
517700,1,2016
518680,1,2016
293820,2,
360290,2,2014
400880,2,2016
277170,1,
471160,2,
265020,4,
3650,3,
50930,1,
50940,2,2006
403590,6,
494440,2,2016
283580,4,2009
20200,3,2008
387870,3,2015
337490,1,2016
384750,2,
503340,3,
355670,1,2015
266470,5,2014
294120,1,
351300,4,2015
393740,2,
404170,1,
420980,1,
423650,2,
432100,1,
432870,4,2016
256440,3,
313960,6,2013
408640,5,2016
522030,3,2016
368140,5,2012
20400,1,
244290,3,
496490,1,2016
386390,2,2015
403460,1,2015
439900,2,2016
50800,2,
527890,1,2016
31300,4,2009
24850,7,
497470,2,2016
1320,1,
244830,3,2014
281900,1,2014
347690,2,2015
355090,1,2015
377040,1,2015
377050,1,2015
378530,1,2015
387770,1,2015
387780,2,2015
387800,1,2015
388540,1,2015
366690,1,2016
397800,2,2015
403470,1,
409530,1,2016
413480,2,2016
413500,3,2016
420500,1,2016
420670,1,2016
434490,1,2016
443250,1,2016
443890,1,2017
449320,1,2016
451210,1,2016
453130,1,2016
454520,1,2016
454610,1,2016
458750,1,2016
465510,3,2016
471640,1,2016
479110,1,2016
485150,1,2016
485640,1,2016
494980,1,2016
498050,2,2016
499610,2,
501740,4,2016
503980,1,2016
507360,1,2013
437530,4,2016
61230,1,
299090,1,2015
303290,5,2016
303310,1,2016
322440,2,2015
322630,3,2016
327000,1,2015
332370,1,2015
350490,1,2011
358760,1,2016
367990,1,2015
369230,1,2016
407320,1,2016
407340,1,2016
412010,2,2015
413580,2,2015
432490,1,
434860,1,2016
437020,1,2016
437030,2,2016
438940,1,
450250,1,2016
452440,2,2016
452450,1,2016
460150,2,2016
464080,1,2016
466350,1,2016
467220,2,2016
471260,2,2016
485040,3,
485340,1,2016
486230,1,2015
496350,1,2016
496990,1,2016
497790,1,2016
502120,1,2016
511010,1,2016
512600,1,2016
515200,1,2011
521540,1,2016
356770,1,2015
465780,5,
399610,2,
513740,1,
55190,3,
458510,1,2016
4790,1,
10410,1,
10420,1,
10440,1,
10470,1,
10480,2,
10490,1,
10510,1,
10520,1,2008
10630,1,
216570,1,
242360,1,
24600,6,
361430,2,2015
491210,2,2016
314360,3,2014
355140,1,2015
385190,1,2015
514470,1,2016
372740,1,2015
435460,2,2016
499460,2,2016
332580,5,2015
348810,1,2015
461720,2,2016
24630,3,
383070,2,2016
361330,2,2015
352850,2,2015
327100,1,
357730,1,
332150,3,2014
478950,2,
441230,3,
485900,2,2016
372780,5,2015
371430,1,2016
378390,1,2015
392260,1,2016
390930,1,2016
405810,1,2015
464620,5,2016
402880,2,2016
356800,4,2015
326380,3,2015
388450,2,2015
514170,1,2005
335440,1,2013
347080,2,2015
480500,1,
513970,2,
422300,3,2015
409320,1,
432940,1,2017
517350,2,2016
423950,4,2016
467790,1,2016
351060,4,2015
335850,4,2015
449350,2,2016
480410,1,2016
491090,3,2016
467480,1,
491240,1,2016
312020,2,2013
443020,1,2016
299290,1,2014
17400,1,
385350,1,2016
359080,2,2015
335120,9,2015
356710,1,2015
364510,3,2015
456830,1,2016
432640,2,2016
396390,1,
426590,2,2015
506550,1,
341030,6,2015
358700,2,2015
264970,2,
470140,2,2016
336440,1,2015
521930,2,2016
446000,3,2016
36320,1,2010
347170,1,
524990,1,2016
246820,1,2016
340250,1,2015
377890,1,2011
378450,1,2016
390330,1,2016
400570,1,2017
457730,4,2017
488960,2,2016
497000,1,
314770,1,2007
386930,1,
488590,1,
277230,3,
346550,3,2015
390210,2,2015
392620,1,2015
394830,1,2016
394950,1,2016
397240,2,2015
382130,3,2015
401280,1,2015
412530,1,2016
435260,1,
441280,2,2016
443370,1,2015
408400,1,2015
50900,5,
427100,2,2016
331480,3,2017
348280,2,2015
491950,3,2016
525640,1,
398900,1,2015
270410,2,
298420,2,
327760,1,
355690,1,2016
411720,1,2015
435600,1,2016
479180,1,2016
485600,2,2016
373650,2,
506830,1,2016
506840,2,
517170,1,
439750,3,2016
428540,1,2016
462400,2,2016
518030,2,2016
443970,3,2016
409910,2,2016
419340,1,2000
497040,1,2016
510990,1,
513630,1,2016
522590,1,2016
527570,2,
381310,2,
414810,1,
443800,3,
50950,2,
351170,1,2015
392790,2,
270230,1,2015
491070,1,2017
512110,1,
4400,1,
362750,2,
335770,2,2015
340860,2,
468100,1,2016
378090,1,2016
429690,1,2016
502410,1,2011
312400,1,2014
519180,1,2016
393550,1,2015
428040,2,
492370,2,2013
517240,1,2016
343250,1,2015
406020,1,
435050,1,2016
364970,1,2015
396320,2,2016
436270,2,2016
450290,2,2016
465750,2,2016
395640,1,2015
422140,1,2015
438780,1,2016
514160,1,2003
332630,2,2015
473920,1,2016
417350,2,2015
51040,2,
415140,1,2016
380540,1,2015
264420,1,2014
348510,2,2015
384590,1,2015
338630,1,2010
384910,1,2011
432780,1,2016
408960,1,2016
405240,1,
428020,2,2013
274800,1,
334100,1,2015
50910,2,2007
216930,2,2012
73000,1,
230250,1,
444520,1,2016
425310,1,2016
447200,2,2016
297940,1,2014
243580,2,
404420,1,2015
506500,1,2017
488760,2,
469560,1,
488360,1,
245070,1,
323950,1,
330420,1,2016
335590,1,
349890,1,
358720,1,
361420,1,2016
342180,1,
371360,2,
400940,1,
408340,3,
272920,1,
342190,1,
355460,1,
374970,1,
391480,1,
392150,1,
406890,1,
428080,1,
435380,1,
447330,1,
453000,1,
456740,1,
457380,1,
457650,1,
465240,1,
465430,1,
469610,1,
497440,1,
509140,1,
509540,1,
513050,1,
516900,1,
518000,1,
522020,1,
523090,1,
524690,1,
529820,1,
451430,1,
504280,1,2016
512940,1,2016
300630,1,2016
407100,1,2015
7440,1,
335930,2,
517370,2,2016
51020,2,2009
51030,1,2006
15800,1,2008
367010,1,2016
488550,2,2016
251590,1,
422020,1,2016
424750,1,2015
435250,1,2005
448720,1,2016
38070,2,2009
7420,1,
383100,1,1997
388980,2,2015
411550,1,2015
520470,1,
438160,1,2016
220980,1,
474980,2,2016
338330,1,2016
363950,1,2016
379610,1,2016
452340,1,2016
510830,1,2016
521630,1,2016
525350,1,2016
448020,2,2016
347480,1,2015
427860,1,2016
513240,1,
516550,1,
406300,1,2015
451900,1,2016
382880,2,2016
464880,1,2017
434600,1,
